h,s,v,value
26,126,198,0
26,124,201,0
26,124,202,0
26,124,201,0
26,122,201,0
26,124,198,0
26,124,197,0
26,122,200,0
26,121,202,0
26,122,201,0
26,124,198,0
26,125,196,0
26,122,200,0
26,123,199,0
26,124,198,0
26,123,199,0
26,122,201,0
26,122,201,0
26,122,200,0
26,123,199,0
26,123,199,0
26,126,195,0
26,125,196,0
26,126,199,0
26,126,198,0
26,126,198,0
26,124,198,0
26,122,196,0
26,116,197,0
27,113,194,0
27,108,192,0
27,107,191,0
27,110,195,0
27,112,195,0
27,112,196,0
27,115,197,0
26,117,198,0
26,120,197,0
26,120,199,0
26,119,201,0
26,116,202,0
26,116,202,0
26,115,202,0
26,115,202,0
26,116,202,0
26,116,202,0
26,118,201,0
26,118,201,0
26,116,202,0
26,117,200,0
26,117,200,0
26,117,201,0
26,117,201,0
26,118,199,0
26,118,198,0
26,118,198,0
26,117,201,0
26,117,200,0
26,117,201,0
26,117,201,0
26,118,199,0
26,117,201,0
26,116,202,0
26,118,199,0
26,120,199,0
26,119,201,0
26,119,202,0
26,120,200,0
26,124,198,0
26,123,199,0
26,125,200,0
26,125,200,0
26,126,198,0
26,126,199,0
26,126,199,0
26,126,199,0
26,122,200,0
26,122,201,0
26,121,202,0
26,121,203,0
26,120,204,0
26,120,204,0
26,121,202,0
26,122,200,0
26,124,198,0
26,125,196,0
26,125,196,0
26,125,196,0
26,124,197,0
26,121,202,0
26,121,203,0
26,122,200,0
26,126,198,0
26,125,200,0
26,124,201,0
26,124,201,0
26,121,202,0
26,120,199,0
26,121,198,0
26,120,200,0
26,119,201,0
26,120,200,0
26,122,197,0
26,122,196,0
26,122,197,0
26,122,197,0
26,121,198,0
26,120,199,0
26,120,199,0
26,120,199,0
26,120,199,0
26,121,198,0
26,120,199,0
26,126,195,0
26,124,197,0
26,122,200,0
26,123,199,0
26,123,199,0
26,120,199,0
26,122,197,0
26,116,197,0
27,110,194,0
27,106,192,0
27,104,191,0
27,110,195,0
27,112,195,0
27,112,196,0
27,115,197,0
26,117,198,0
26,120,197,0
26,120,199,0
26,119,202,0
26,116,203,0
26,116,203,0
26,114,203,0
26,115,202,0
26,116,202,0
26,117,201,0
26,119,200,0
26,119,199,0
26,116,203,0
26,117,200,0
26,118,199,0
26,117,200,0
26,116,202,0
26,117,201,0
26,117,200,0
26,117,200,0
26,116,203,0
26,116,202,0
26,116,203,0
26,116,202,0
26,118,199,0
26,117,200,0
26,116,202,0
26,118,198,0
26,120,200,0
26,119,202,0
26,119,202,0
26,120,200,0
26,124,198,0
26,124,198,0
26,126,199,0
26,126,199,0
26,126,198,0
26,125,200,0
26,124,201,0
26,124,202,0
26,122,201,0
26,122,200,0
26,123,199,0
26,124,198,0
26,121,202,0
26,121,202,0
26,122,201,0
26,122,200,0
26,124,198,0
26,124,197,0
26,124,198,0
26,124,198,0
26,124,197,0
26,122,201,0
26,121,203,0
26,122,200,0
26,127,197,0
26,127,197,0
26,126,198,0
26,123,199,0
26,121,202,0
26,120,200,0
26,120,199,0
26,120,200,0
26,119,201,0
26,120,199,0
26,121,198,0
26,121,198,0
26,122,196,0
26,122,197,0
26,120,199,0
26,120,199,0
26,121,198,0
26,122,197,0
26,122,197,0
26,121,198,0
26,120,200,0
26,122,196,0
26,124,198,0
26,121,202,0
26,122,200,0
26,122,200,0
26,120,200,0
26,118,196,0
27,115,195,0
27,110,194,0
27,106,192,0
27,104,191,0
27,110,195,0
27,112,195,0
27,112,196,0
27,115,197,0
26,117,198,0
26,121,196,0
26,120,199,0
26,119,201,0
26,115,204,0
26,116,203,0
26,114,203,0
26,115,202,0
26,117,201,0
26,117,200,0
26,119,199,0
26,120,198,0
26,116,202,0
26,117,200,0
26,118,198,0
26,117,200,0
26,116,202,0
26,116,202,0
26,116,203,0
26,116,203,0
26,113,207,0
26,114,205,0
26,114,205,0
26,115,204,0
26,117,200,0
26,116,202,0
26,116,203,0
26,118,199,0
26,117,201,0
26,116,202,0
26,118,203,0
26,120,200,0
26,124,198,0
26,123,199,0
26,123,199,0
26,123,199,0
26,125,200,0
26,125,200,0
26,122,201,0
26,122,200,0
26,123,199,0
26,124,198,0
26,124,198,0
26,124,198,0
26,122,201,0
26,122,201,0
26,122,201,0
26,122,200,0
26,123,199,0
26,124,198,0
26,124,198,0
26,124,198,0
26,124,197,0
26,122,200,0
26,121,203,0
26,122,201,0
26,124,197,0
26,125,196,0
26,124,198,0
26,123,199,0
26,121,202,0
26,122,200,0
26,122,200,0
26,122,201,0
26,122,201,0
26,123,199,0
26,124,198,0
26,123,199,0
26,122,200,0
26,122,201,0
26,121,202,0
26,122,201,0
26,124,198,0
26,125,196,0
26,125,196,0
26,124,197,0
26,124,197,0
26,126,194,0
26,125,196,0
26,122,200,0
26,123,199,0
26,123,199,0
26,120,198,0
26,118,196,0
27,115,195,0
27,110,194,0
27,106,192,0
27,104,191,0
27,110,195,0
27,112,195,0
27,112,196,0
27,115,197,0
26,117,198,0
26,121,196,0
26,121,198,0
26,119,201,0
26,116,203,0
26,116,203,0
26,115,202,0
26,115,201,0
26,117,200,0
26,118,199,0
26,120,198,0
26,120,197,0
26,117,200,0
26,118,199,0
26,118,198,0
26,117,200,0
26,116,202,0
26,116,202,0
26,116,202,0
26,115,204,0
26,114,205,0
26,116,203,0
26,115,204,0
26,116,202,0
26,118,198,0
26,117,200,0
26,117,201,0
26,118,198,0
26,118,199,0
26,117,201,0
26,119,202,0
26,120,200,0
26,120,199,0
26,123,199,0
26,122,200,0
26,122,200,0
26,124,201,0
26,125,200,0
26,123,199,0
26,124,197,0
26,124,197,0
26,124,198,0
26,122,201,0
26,121,203,0
26,120,204,0
26,121,202,0
26,122,201,0
26,122,200,0
26,123,199,0
26,123,199,0
26,124,197,0
26,125,196,0
26,124,197,0
26,122,200,0
26,121,202,0
26,121,202,0
26,122,200,0
26,123,199,0
26,122,200,0
26,121,202,0
26,122,200,0
26,122,200,0
26,122,200,0
26,122,201,0
26,122,200,0
26,124,198,0
26,124,197,0
26,124,198,0
26,122,201,0
26,122,201,0
26,122,201,0
26,123,199,0
26,125,196,0
26,126,194,0
26,126,194,0
26,126,195,0
26,126,194,0
26,128,191,0
26,127,193,0
26,124,197,0
26,124,197,0
26,124,198,0
26,120,198,0
26,121,196,0
27,115,195,0
27,110,194,0
27,106,192,0
27,104,191,0
27,110,194,0
27,112,195,0
27,112,196,0
27,115,197,0
26,117,198,0
26,121,196,0
26,121,198,0
26,120,200,0
26,116,202,0
26,116,202,0
26,115,201,0
26,115,201,0
26,117,200,0
26,118,199,0
26,120,197,0
26,120,197,0
26,119,197,0
26,118,197,0
26,117,199,0
26,115,202,0
26,115,202,0
